"","PID","content","created_at","nick_name","authentication","brief_introduction","city","tweets_num","vip_level","Vtag","Account","fans_num","follows_num","gender","labels","province","sentiment","sex_orientation","user_id","crawl_time_x","like_num","repost_num","comment_num","origin_weibo","geo_info","birthday"
"438","w_29035","给大家推荐一部美剧，叫《美国疫情》； 导演：特朗普，主演：特朗普！ 内容简介： 《第一季·潘多拉魔盒再度打开》 第一集：突然关闭的美军生化病毒实验室； 第二集：派去中国武汉的美国生化兵； 第三集：三名美国大兵在武汉出现症状，派专机紧急接回； 第四集：“美国流感”在美国全国爆发； 第五集：消失的美国生化兵； 第六集：武汉发现不明原因肺炎； 第七集：“美国流感”死亡人数大增； 第八集：进入春运的中国； 第九集：美国继续打压中国企业； 第十集：武汉发现类似SARS病毒感染的新型冠状病毒肺炎； 第十一集：中国采取措施预防疫情扩散； 第十二集：美国带领一些所谓的“民主”国家嘲笑和指责中国戴口罩和封城是侵犯人权； 第十三集：美国继续落井下石，发动舆论攻击正在抗疫的中国； 第十四集：欺骗全世界，谎报向中国提供1亿美元的援助； 第十五集：踩低中国为美帝“立牌坊”，特朗普继续污蔑中国，为自己增加政治筹码； 第十六集：再度建立“美国救世主”形象，在美国本土尚未公布有确诊患者时，却成功获得病毒，还能成功分离毒株；  《第二季·疫情在中国》 第一集：新冠肺炎在中国扩散； 第二集：八方支援中国，美国冷眼旁观； 第三集：美国继续用舆论攻击中国； 第四集：疫情被中国控制住了；  《第三季·美国人们的觉悟》 第一集：美国人们开始质疑“美国流感”的真相； 第二集：美国人们要求白宫公布美军德特里克堡生物实验基地的真相； 第三集：美国人们要求公布“消失的美国生化兵”的行踪； 第四集：美国总统继续忽悠美国人们；  《第四季·疫情在中国以外地区爆发》 第一集：美国总统称不要慌，美国没事； 第二集：美国人们有点慌，超市遭清空式抢购； 第三集：所谓人权国家，有钱和有权的人能优先检测； 第四集：美国总统继续欺骗美国人民“疫情在美国得到很好的控制” 第五集：美国总统表示不会宣布进入紧急状态； 第六集：纽约市长表示很紧急，慌得一笔； 第七集：美国总统表示不会关闭机场等公共交通，认为这是侵犯人权； 第八集：纽约市长宣布纽约进入紧急状态； 第九集：疫情在美国进一步爆发； 第十集：美国总统称早知道新冠肺炎是大流行病； 第十一集：华盛顿宣布进入紧急状态； 第十二集：美国总统惨遭打脸宣布进入紧急状态； 第十三集：美国关闭欧洲各国往返航班，遭欧洲各国谴责； 第十四集：美股迎来历史性大跌，一周内发生了两次因大跌而触发的熔断机制； 第十五集：美国总统在疫情简报会议上打瞌睡，完全不在乎美国人们的生死； 第十六集：美国总统称美国经济将走向衰退； 第十七集：美国总统称自己是个成功人士，这一次疫情让自己蒙受损失，希望美国政府补偿自己； 第十八集：纽约市长说别相信美国总统的虚幻谎言； 第十九集：美国各洲爆发疫情，严重缺乏医护物资； 第二十集：免除部分当初为了打压中国而发起贸易战关于医疗器械相关的关税； 第二十一集：美国总统放不下老脸向中国求助，却暗中向日本、韩国求助，惨遭韩国打脸； 第二十二集：美国总统称纽约市长要的呼吸机太多了、美国记者存心拆台、口罩可以洗洗再用； 第二十三集：多国政要感染新冠肺炎，美国总统在记者会上听到旁边专家发言时称自己曾经发烧后，瞬间躲闪； 第二十四集：美国总统认为停工死的人会比患病毒死的人更多； 第二十五集：美国各行业名人谴责美国总统没有重视预防疫情； 第二十六集：恐怖的美国游轮； 第二十七集：美国航空母舰上被感染的美国大兵； 第二十八集：美国经济发展进入衰退迹象明显，单周申请失业金人数创史上最高，直接翻了5倍！ 第二十九集：美国股市多次因大跌触发熔断，史称“八熔八耻”；仅三周时间跌去自特朗普上任几年以来的所有涨幅；  《第五季·早有预谋》 第一集：就在全美声称缺乏口罩的同时，有美国机构意外发现足以堆满半个足球场的N95口罩； 第二集：在卫生间突然发现大批呼吸机； 第三集：突然消失的“美国流感”； 第四集：从未靠岸的美国航母，有几百大兵感染新冠肺炎； 第五集：饱受疫情摧残的欧洲看清楚美国盟友的鬼脸，全面声讨美国；  《第六季·世界打开新篇章》 第一集：美国继续欺骗全世界； 第二集：来自东方的兄弟； 第三集：中国向近百个国家或地区提供援助； 第四集：美国靠加大马力印美钞救赎几乎崩盘的美股和即将破产的美国企业； 第五集：各国看清楚了美国的鬼脸，在自己国家“病危”的时候插上一刀的人就是美国； 第六集：世界新秩序即将开启；  #全球抢购中国呼吸机#-#纽约医生称医疗物资短缺如同战地医院#转发理由:[允悲][允悲]",2020-03-30 00:42:00,"玖陌晞尘",NA,"无","太原",183,"未开通",NA,NA,135,479,"女","名人明星,美食,星座命理","山西",NA,NA,"e3f1c6fb7b4f88a9",1590386475,0,0,0,"IATGCqwIm",NA,"天秤座"
"439","w_66828","【特朗普：病毒在中国没传开真奇怪】近日，美国总统特朗普接受采访时称：“疫情在武汉暴发，传到了欧洲，传到了美国，传遍了世界，却无法传遍中国？这事可真奇怪。”在采访中，特朗普依然坚持指责中国，还把疫情对美国经济的冲击也归咎于此。截至目前，#美国新冠肺炎感染人数超185万#。 转发理由:这就说明病毒并不是起源于中国。中国只是发现后就认真对待、及时公开、断然隔离，努力取得了胜利✌而已。",2020-06-04 22:00:00,"股市砍柴",NA,"肩挑理想，实现曲折，山路虽弯，勤走不辍。",NA,544,"未开通",NA,NA,184,146,"男","旅游,江苏生活","江苏",NA,NA,"9763b011431b24e2",1608501617,1,0,0,"J56Z5rLOX",NA,NA
"440","w_59631","据路透社刚刚报道，美国总统特朗普在接受福克斯财经频道采访时称，新冠病毒疫情的暴发表明全球化时代已经结束。（中国日报网） 转发理由://@重庆新闻哥:不再提地球村[摊手]",2020-05-15 01:40:00,"biao201806",NA,NA,NA,256,"未开通",NA,NA,201,186,"男","搞笑幽默","广东",NA,NA,"08737f992e8d90bb",1608545644,0,0,0,"J1W9zsZQ1",NA,"1994-11-23"
"441","w_35712","#美国疫情# 美国广播公司ABC8号援引知情人士报道，早在11月下旬，美国情报官员就警告说，有新型病毒蔓延在中国的武汉地区，改变了人们的生活和经商方式，并对民众构成了威胁。  两位熟悉文件内容的官员说，军方国家医学情报中心NCMI在11月的一份情报报告中，详细说明了对现在已知的新型冠状病毒大流行的担忧。报告是对电信和计算机截取信息、以及卫星图像进行分析的结果。  在今天的白宫记者会上记者问特朗普，何时首次了解相关信息，并采取行动了。特朗普：“当我了解到它的严重性，是在对从中国、欧洲等各地来的航班关闭的时候。我不清楚你说的信息，但我想看看这些信息”。  附ABC报道链接：http://t.cn/A6wvdu7f转发理由:星星不是那个星星星✨ //@庄志明律师:特朗普知道吗？",2020-04-09 13:44:00,"李Li皮皮","财经博主",NA,NA,5766,"1级","V","celebrity",1611,138,"女",NA,"广东",NA,NA,"1f52063674e4d3aa",1590876308,0,0,0,"ICumudGz8",NA,"0001-00-00"
"442","w_79228","【方和圆简报】美好的一天，从读报开始，8月23日，庚子年七月初五，星期日，周末愉快，幸福生活。  1、德国将立法要求每天至少遛狗两次，每次至少一小时；  2、世界首款男性避孕针通过临床实验：一针管13年，成功率97.3%；  3、苹果著名分析师郭明錤：iPhone12升级电池冲抵5G成本，iPhone12或不涨价；  4、美国微信用户组织计划起诉特朗普：侵犯了宪法赋予的权力；  5、超五成日本公司反对2021年办奥运，27.8%的公司认为应取消奥运会；  6、影院观众可选情侣座和家庭座，诺兰新片《信条》9月上映；  7、三大运营商半年报显示5G推进超预期，移动5G个人套餐用户数已达7000万；  8、世卫组织：全球已有超8万个新冠病毒基因序列，大部分变异不影响其传染性；  9、全球丧葬费调查， 中国平均丧葬费用约37375元；  10、资本圈校友势力排行榜：清华反压北大排第一，上财超过人大；  11、拜登称愿为阻止新冠关停美国经济，如果当选将要求全美戴口罩；  12、宫颈癌可防可控，国产首个宫颈癌疫苗在沪开打； 【方和圆心语】我们不快乐的原因之一，是不知道如何安静地待在房间里，心平气和地与自己相处。——亦舒",2020-08-23 10:18:00,"河北方和圆紧固件制造有限公司","河北方和圆紧固件制造有限公司","生产销售：预埋件、预埋钢板、高铁预埋件、螺栓、螺母（含高强度），钢结构连接螺栓，地脚螺栓，U型螺栓，双头螺栓、钢筋套筒。联系电话:18103105888","邯郸",815,"未开通","V","org",125,102,"男",NA,"河北",NA,NA,"1b853c930d89ee3d",1608370712,0,0,0,NA,NA,"1985-08-13"
"443","w_85994","特朗普总统出院了，这是个好消息，它对美国社会、尤其是总统的支持者是一个鼓舞。与此同时很难说这对抗击新冠疫情具有示范意义，毕竟总统得到的医疗救治决非常人可以企及的。希望带着这份经历回到白宫的特朗普总统更加重视打击新冠病毒，而不是继续淡化它。 转发理由://@大中华区老胡:这句话说给外国人听的还是中国人听的？",2020-10-06 11:21:00,"燕阵阵",NA,"无根树，花微开！",NA,346,"未开通",NA,NA,66,244,"男","娱乐","其他",NA,NA,"47e52245415441c0",1608018490,0,0,0,"JnUiVj32N",NA,NA
"444","w_47618","#胡侃# 特朗普总统一口咬定中国的低死亡率“不可能”，他是不是没见过世面啊？在老胡和很多中国人看来，美国在新冠病毒面前的表现，不堪一击得就像原始社会一样。美国的执政精英群体严重失职和渎职，即使美国法律追究不了他们，历史也将对他们进行审判。 胡锡进的微博视频 转发理由:哪像他们啊，说起来死个十万二十万跟吃顿饭一样的简单[吃瓜][吃瓜][吃瓜]",2020-04-21 16:14:00,"紅色的罌粟",NA,"一朵等待珍藏的红色罂粟","黄浦区",2781,"未开通",NA,NA,3080,724,"女",NA,"上海",NA,NA,"c73dddea666cacdb",1590898926,0,0,0,"IE66NbBI1",NA,"1986-05-18"
"445","w_10472","#美国疫情# 特朗普：中国可以就新型冠状病毒更早给我们警示的。 转发理由:这年头什么啊猫啊狗都能做🇺🇸总统？？？//@孙策不与周郎便:1月23日封城封省，24日开始全国各地一级警备，近两个月作为世界第二经济体的国家停摆，这如果不是警示，还能说什么。如果说我们之前遭难是因为这样那样的原因，你们白人此次遭难完全是因为【傲慢与偏见】。",2020-03-19 18:45:00,"尼古拉斯超级拉姆",NA,"一个打游戏很菜的美少女","广州",142,"1级",NA,NA,567,477,"女","听歌,玩儿,微博","广东",NA,NA,"f03cbc0fe19a5d85",1588023356,0,0,0,"Izf1O131x",NA,"1997-10-03"
"446","w_4019","发布了头条文章：《国际体坛因疫情【没得看了】，那你将如何解决寂寞难耐？》  国际体坛因疫情【没得看了】，那你将如何解决寂寞难耐？ 转发理由:世界卫生组织总干事谭德塞周五表示，欧洲现在已成为新冠肺炎全球疫情最严重地区，#世卫组织宣布欧洲是全球疫情重灾区# 现在每日新增病例比中国疫情最严重时还要多，他呼吁各国“须全面采取措施”，检测、追踪、隔离等一个都不能少。为此#特朗普称将很快接受新冠病毒检测#",2020-03-14 10:21:00,"17VS企赛通","拉萨市企赛通信息技术有限公司","17VS丰富多彩的企业间大型赛事，【促进】企业内社团的对外交流；【提高】参赛企业凝聚力；【实现】企业荣耀感。更有线上【互动与社交】系统，满足参赛企业全体员工共同参与，为代表企业参赛的英雄们而喝彩。",NA,1105,"未开通","V","org",10623,189,"男","赛事,职场,运动","北京",NA,NA,"dc13dfcbc3958241",1590917387,1,0,0,"IyxuCua9S",NA,NA
"447","w_85064","【快讯！#特朗普女助理确诊新冠#】据彭博社刚刚报道，据知情人士称，美国总统特朗普女助理霍普·希克斯新冠病毒检测结果呈阳性。  （中国日报网） 转发理由:这是要让白宫都群体免疫的节奏[允悲][允悲][允悲]",2020-10-03 16:20:00,"小林你好哗啦啦","经济观察报记者杨小林","宠辱不惊，大家开心",NA,4532,"3级","V","celebrity",6096,888,"男","南昌,天枰男,80后","北京",NA,NA,"4adaef541a505fa0",1609098693,0,0,0,"JnhMQDQFs",NA,NA
"448","w_53510","【才眼看世界】前面4个月，我们好像过了一个世纪。1月初还踌躇满志的人们到了4月末，偃旗息鼓的真不少，每个庚子年好像都是VUKA的年代。 这四个月一批黑天鹅说好了似的一起从天而降，疫情前贸易战刀枪棍棒正酣，新冠袭击武汉，瞬间，中国大乱，谁有没想到2个月后，武汉的大火中国式蔓延竟然被快速果断的扑灭，期间中西医大战、方方日记的舌战，至今仍在延续。 从意大利到西班牙、从德国到巴西等等再到让美国再次伟大的特朗普，梦中也想象不出疫情如此狡猾和诡异，给每个国家当头棒喝。美国还没有来得及在特朗普政府实现”再次伟大”，特朗普可能都将首先倒下，如果下一届选举再次特朗普，美国就真得该“倒下”了。从这个意义上说，新冠救了美国，那么多人过去、现在、也许未来依然疯狂的爱上特朗普，这些人在我看来，真得不知道他们要往哪里去？当然，这样充分表明，美国绝不是天堂。 政治小丑轮番表演，互怼到村头大妈都要败下阵来。如果说政治绝大多数都是虚假的表演，那么从这个意义上来说，现在的小丑们倒是真实了很多，他们根本不在意别人说什么或者想什么，他们在意的也不是让“某国再次伟大”，他们真正在意的是让自己当上皇帝过把瘾就死而无憾罢了。 这个时代，每个人都想表达，每个人都以为掌握了真相，每个人都想说服别人，每个人都很少或从来不反思或者说服自己。 这真是个奇葩的时代，很有幸，这么短的时间里，目睹了这一切，比好莱坞大片来的更真更切。 唯一不能承受的是逝去的生命，除此之外，其实什么都也无所谓。",2020-05-01 07:48:00,"潘学才","君和堂中医品牌创始人、上海杏和投资管理有限公司总经理","诚信即生命！致力于传统中医新模式的探索！","虹口区",6904,"7级","V","celebrity",11081,689,"男","中医文化,养生保健,养生","上海",NA,NA,"46259dfd0b69fb16",1609109233,5,0,0,NA,NA,"水瓶座"
"449","w_74159","【特朗普后院又起火 美疾控中心官方打脸：#纽约的毒株跟中国不相干# 】据@CGTN报道，美国疾控中心17日发布报告说，特朗普早在2月2日就匆忙发布对中国游客的入境禁令，可直到3月13日才宣布对欧洲国家实行入境限制，但到3月8日，新冠病毒早就开始在纽约市的社区传播。此外，报告还揭示了一个发现：纽约市...全文转发理由:右边傻得可爱，如果真的独立自主，正式公开报告应该早几个月就该和川普政府杠上了，现在美国大选造势站队逐渐明了白热，恰恰是政治立场主导。//@傳古樓://@傳古樓:说明，美国的疾控中心是独立的",2020-07-19 23:41:00,"尹奘",NA,"平庸人穷书生。不学无术和百无一用完美结合。","镇江",1635,"未开通",NA,NA,174,89,"男","梦控,天秤座","江苏",NA,NA,"2f0cdef53e3d6810",1608479351,0,0,0,"JbWFM0xV6",NA,"天秤座"
"450","w_79019","#武汉水上电音节震惊欧美# 我国外交官发文感谢蓬佩奥 8月20日，我国驻黎巴嫩外交官曹毅发文“表示感谢”，并附上武汉水上电音节的图片。“谢谢你，蓬佩奥，我们成功了。现在轮到你们了。我们也衷心希望美国人民会取得成功。”20日，外交部发言人赵立坚表示，这显示了武汉抗击疫情已经获得了战略性胜利...全文转发理由://@村头俞二爷:退潮的时候才能发现谁在裸泳。中国共产党向来讲究实事求是，做实在事、当实在人也是中华民族一直以来的传统。我们用实际行动上了岸，反观大洋彼岸自诩“世界灯塔”的美国还在用谎言掩盖低效抗疫、用强权转移国内矛盾，恶人自有恶人磨，特朗普、蓬佩奥之流必将吞下自酿的苦果。",2020-08-21 17:24:00,"我是WC不是Max","军事博主","一个普通网友",NA,235,"1级","V","celebrity",11482,1911,"男","时事评论,偶尔傻逼,偶尔吐槽","江苏",NA,NA,"ab5196170efe68ad",1609110354,0,0,0,"JgVIfugVk",NA,"水瓶座"
